id,name,run,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,18,0.0,0.0,1.0,0.6652066822757425,1.0,0.0,0.9087055354517044,0.19555686500578784,0.0,1.0
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,19,1.0,1.0,0.24734815544993927,0.5982737941960028,0.3797798453543768,0.8104436418050436,1.0,0.5768580177441321,0.8153106646531398,0.3276761570878365
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,2,0.0,0.08451084464889759,0.17944523110232513,0.9203672084000049,0.542146239112006,1.0,1.0,0.03643941741212181,0.9119100554771735,0.4585515184655564
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,20,0.46780635041257757,0.2166595604165087,0.03377150031591436,0.3466306345252306,0.8397743580634828,0.47261654892405214,0.3666032011725421,0.3174049074776918,0.17172354986174365,0.33719127706180807
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,21,1.0,1.0,0.0,0.2676471533642742,0.0,1.0,0.0,1.0,1.0,1.0
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,22,0.3238368114528598,0.6920298921817408,0.6738548879494203,0.4626567828934678,0.011057206088233129,0.7604160891076248,0.954132422015517,0.11133696067844145,0.9145623904353776,0.09355363351454027
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,23,1.0,0.44605920805074206,1.0,0.17118745994626175,1.0,1.0,0.0,0.1772653356835734,0.22283738766705677,1.0
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,24,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.996144186495497,1.0
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,26,0.42991321912635044,1.0,1.0,0.0,0.03732039243359374,0.0,0.0,1.0,0.0,1.0
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,27,0.0,0.18379623141084858,0.5844519560406046,0.0,1.0,1.0,0.0,0.0,1.0,0.0
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,28,1.0,0.0,0.5225644641680118,1.0,0.08787608354948173,1.0,1.0,1.0,0.0,1.0
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,29,0.5599917052173904,1.0,0.12688275897954288,1.0,1.0,1.0,0.6006076243448628,0.0,0.5954711465167074,0.0
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,3,0.0,0.0,0.0,0.9389948272069928,0.0,0.0,1.0,0.0,0.545446822931456,0.0
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,4,1.0,0.0,1.0,0.5074949122437795,0.08876073197796436,1.0,0.38438913149930054,0.0,1.0,0.5684573189467436
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,5,0.5759677425488474,1.0,0.29548856288638065,0.0,0.0,1.0,0.0,1.0,0.1095482318053059,0.6051988120646569
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,6,0.4002963116184587,0.046318167338339995,0.36997006560790907,0.0,0.7227287911484757,0.7622719552630275,0.6537241867634845,0.0,0.5008334502718066,0.0
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,7,1.0,0.0,0.0,0.32826357023266883,0.23751476094975882,1.0,1.0,1.0,1.0,0.0
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,8,0.0,0.39106284575756023,0.7919526471730062,0.0,0.0,0.07319119378558822,0.0,0.0746736080605098,0.2312355551718086,0.0
00093c26-925e-492d-b501-875326d3cb45,AdaptiveSwarmGradientDescent,9,0.0,1.0,0.7122660615051085,0.0,0.0,0.0,1.0,0.0,0.5730382914629865,0.0
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,0,0.5905333112397904,0.3558897034285195,0.802991200057658,0.6054274789641827,0.9577487824118646,0.22298868730127608,0.7041748691843309,0.16373950882022142,0.3078728816426403,0.15562853247295338
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,1,1.0,0.014910627173319441,0.0,0.0010746904456597761,0.9750513906089157,0.19967066577946696,0.1462679893074601,1.0,0.2654442626838321,0.0
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,10,0.8737368518022728,1.0,0.0,0.23655808189328653,1.0,0.3340640762346345,0.9762315425212659,1.0,0.07006873555343911,0.0
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,11,1.0,1.0,0.0,0.0,0.5282989942885346,0.7651329049712055,0.45352971664219777,0.8700390822694034,1.0,0.1425039033105985
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,12,0.1210530977863246,0.5700295674605083,0.49525794847264626,0.7496754005225738,0.5780254227303211,0.20098025263223052,0.6877644649812262,1.0,1.0,0.49096559115672134
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,13,0.18038921748594197,1.0,0.31583100179926615,1.0,0.8578031820752753,0.8187170174299092,0.3995073480758626,0.0,0.0,1.0
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,14,1.0,0.0,0.5735251088305492,1.0,0.0,0.09496690700545846,1.0,0.896841924186915,0.0,0.38094784889114225
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,15,0.49189015186547813,0.48818207379652045,1.0,0.02053773746847848,0.3295194805737132,0.7875671179260347,0.6990108495616674,0.4666909197402598,0.0,0.7115522241284538
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,16,0.43123298607156374,0.3028697588073035,0.4938484728352811,0.617041650313285,0.8760877849050653,0.19729057417175527,0.0,0.3345163808035919,1.0,0.3932235262510288
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,17,0.8000073584981677,0.5440717152588822,0.07732118470457627,0.326578912565557,0.3651412640057818,0.41244616096348824,0.41646297208459293,0.07476332727363103,0.6655303170582286,0.8145583814834779
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,18,0.9431043470799119,0.6517056317032017,1.0,0.5675267966461617,0.9517525208057982,1.0,0.06609016120507753,0.08440448628283859,1.0,0.6849474783140558
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,19,0.7404309415284125,0.2506974167434166,0.9593477995105597,0.7020799629278462,0.0,1.0,0.9376634872221571,0.07586913713388696,1.0,0.9734886405180674
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,2,0.0,0.0,0.6306526086336376,1.0,0.0,0.0,0.7155676865038032,0.7387399404525388,1.0,0.8677846276674154
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,20,0.46780635041257757,0.2166595604165087,0.03377150031591436,0.3466306345252306,0.8397743580634828,0.47261654892405214,0.3666032011725421,0.3174049074776918,0.17172354986174365,0.33719127706180807
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,21,0.0,0.5648597754291336,0.0,1.0,0.0,0.7594487354389421,0.9524868701512429,1.0,0.0,0.5368512759941277
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,22,0.3238368114528598,0.6920298921817408,0.6738548879494203,0.4626567828934678,0.011057206088233129,0.7604160891076248,0.954132422015517,0.11133696067844145,0.9145623904353776,0.09355363351454027
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,23,0.0,0.6278401598287838,0.0,0.365204157114892,1.0,0.21986540683952305,0.48225340214756185,0.0,0.23610609899088342,0.49685655147016167
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,24,1.0,0.9370460382799976,0.4442152019764363,0.793850073936648,0.24167772162581153,0.6311704576725932,0.35982724309505915,0.5039107506423637,0.5869311486226326,0.04043137568264379
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,25,1.0,0.28616708801302876,0.0,0.0,0.3088733428295469,0.0,0.8864713725621964,0.655198110281003,0.6555867116002164,1.0
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,26,0.209442357336354,1.0,0.7458518001178149,1.0,0.4195752733459591,1.0,0.5881944386551058,0.5866239114227612,0.7253720703667135,0.0
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,27,0.21585135346591275,0.0,0.6365262451078587,0.2604125009385144,0.9715944881699674,0.3990030820125801,0.24342162830049352,0.9754027413608751,0.9124668940034261,0.36829152758092987
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,28,0.21526812085537764,0.8461594806371254,0.39624495565782636,0.6661661467666633,0.31334298755971274,1.0,1.0,0.80196428469451,0.8032418185850919,0.031043783716755483
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,29,0.0,0.0,0.04597920463277762,0.701815332665152,0.08769920816687074,0.9411241839248018,1.0,0.0,0.0563937370309974,0.30190860474411246
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,3,0.5314091278071025,0.7587905765546746,0.8618099465705038,0.80734469703697,0.15436882353731513,0.19190851206125326,0.7007499883638629,0.1716988610255465,0.646026232225902,0.26322915088654103
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,4,0.0,1.0,0.0,1.0,0.4318887705982675,0.9675662844828933,0.0,1.0,0.05695819960871433,0.8490067418989123
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,5,0.3839062986884218,0.8529619095306271,0.7024057824598076,1.0,0.647632793169826,1.0,1.0,0.0,1.0,1.0
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,6,0.809548640583432,0.341628650103615,0.8870564078888764,0.1887311950367473,0.04456102986630295,0.07698853846241116,0.08757089048037237,0.31739163568522344,0.1609249571804715,0.6648959762117995
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,7,1.0,0.5484378227475744,0.675821207691572,0.3029973608028489,0.6754381438401996,0.4430226333210717,0.0,0.13191725347520633,1.0,0.0
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,8,1.0,0.193583742922365,0.12793062337582672,1.0,0.28382466646981397,1.0,1.0,0.7630252928122213,1.0,0.40548001255193783
0035e1fc-6216-46b8-a937-64749e5e1491,Enhanced_Hybrid_PSO_DE,9,0.10093250865456652,0.06439926324887982,1.0,0.0,0.6107331525174118,0.0,0.1669588905719178,1.0,0.4154447342312926,0.7190428890950256
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,0,0.6391615033456737,0.9821099726728063,0.5402476412436903,0.5995998008178237,0.0072483032202716735,0.7155679113224589,0.969042888113397,0.301258940918015,0.9271005754374172,0.26206304397371616
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,1,0.19247852928594852,0.0,0.5151483894817278,0.16796322600216343,1.0,0.8626700432964942,0.019377369037155225,0.876749256911572,0.8891015334996607,0.8578530056840431
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,10,1.0,0.8043099098823854,0.7302796187862334,0.87804840932761,0.9553667769625229,0.23303766655799382,0.2370334107274561,0.7528865628427961,0.6179851528751827,0.30790187335231733
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,11,0.002726235583767167,1.0,0.0,0.0007164940079028706,0.997539381400836,0.9935934937216075,0.5202213344621485,0.0,1.0,1.0
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,12,0.6365334915426699,0.07351479118751938,0.6208602198575448,0.4363603596811952,0.7168782897697663,0.4751368475198601,0.46523471868651595,0.9635511221413775,0.8406335213262548,0.39402581431732664
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,13,0.008580017787176663,0.001177053271018395,0.9854068802099857,0.9877638167530914,0.9325447296103149,0.0,0.9694564741745817,0.27503854463347954,1.0,0.9034638219796476
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,14,0.4711929592982991,0.0,0.46032713077050497,0.6730660014107093,0.0,0.07889738462065343,0.5745048570067081,0.44138890901628003,0.0,0.0
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,15,0.4636689274771805,0.22579746266295583,0.008635729476905756,0.20073690688336387,0.9903383206987183,0.9982539989415714,0.31422050947560015,0.8305403228687757,0.9928097209091885,0.03762673706850419
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,16,0.8288437717050958,0.21710458364514992,0.9518004707004246,0.7470897786129908,1.0,0.12091642952144116,1.0,0.0,0.8009790638461121,0.0
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,17,0.29990501775328166,0.6748216086814935,0.28906015608373825,0.2563753390115643,0.4351308537183228,0.6818990881902105,0.25937615140053827,0.44212608258841685,0.8681419104890955,0.8202394081647515
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,18,0.5872983401535579,0.05287224768493981,0.6523383479016422,0.6250340462419708,0.6381272037624584,0.3346280340991969,0.49509531831313525,0.05107727192485369,0.2620448347454715,0.4359504417994361
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,19,0.7395412616337623,0.31208096019299436,0.7203948766451898,0.8493158175227005,0.7531699744584875,0.08349415041496167,0.3337347852229142,0.8645091980702748,0.031346286561985175,0.30674267995560484
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,2,0.2903128177152711,0.0,1.0,1.0,1.0,0.0,0.5486788204621595,0.0,0.0,0.05349506582269539
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,20,0.46780635041257757,0.2166595604165087,0.03377150031591436,0.3466306345252306,0.8397743580634828,0.47261654892405214,0.3666032011725421,0.3174049074776918,0.17172354986174365,0.33719127706180807
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,21,0.12208370632708532,0.08575852048644875,0.06952779653893881,0.9900479197052157,0.07725360750254898,0.303959137665327,0.8738104107844161,0.7925053789467691,0.40294318445091354,1.0
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,22,0.3238368114528598,0.6920298921817408,0.6738548879494203,0.4626567828934678,0.011057206088233129,0.7604160891076248,0.954132422015517,0.11133696067844145,0.9145623904353776,0.09355363351454027
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,23,0.08192150506687076,0.8389797925601219,0.9370656779303157,0.213697844907667,0.0,0.0,0.11046249605896319,0.0425843444251692,0.6734715404475338,0.36318907809149403
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,24,0.39278032625619197,0.546283463399128,0.8468929471092812,0.4132528268544231,0.41510639632501134,0.6983482128661332,0.49960258422739035,0.5967964146476631,0.19291174538084954,0.4575125635958724
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,25,0.15897525696776132,0.5175609538251623,0.09778047448508716,0.5898230067257934,0.8856628191617206,0.005720756309382109,0.45912358468818343,0.7617030114701429,0.4327158323465752,0.21239205316926055
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,26,0.6124573017368984,0.5675774174725564,0.00020400047799657347,1.0,0.1873442399608978,0.5567001578286931,0.08681162828611035,0.07044861404315882,0.9987970263241963,0.14585920259682322
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,27,0.3501647752719643,0.6361617796579695,0.9741418497188381,0.6317273463580075,0.9372369014567123,0.07662866635721272,0.379826161036739,0.029626977385934828,0.6409702670831127,0.3208218468761468
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,28,0.2243906602732334,1.0,0.1996607584390837,0.4310190459177475,0.0,1.0,0.6604447660391313,0.38617443305794913,0.4433388841197007,0.23529653334936734
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,29,0.25114679106830395,0.34629026015807385,0.18099471206773016,0.41385194407009335,0.8443056374447168,0.2718820353173078,0.5189112237021787,0.304329958668273,0.16958532114234476,0.49102900237770947
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,3,0.4898249666512171,0.3871737211864969,0.0,0.33976325004863983,0.6578235225817188,0.7486472274703873,0.06511827348259946,0.35699534954812934,0.9815534377801941,0.42592827770593755
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,4,0.04183279078837629,0.2706268682490207,0.8537862655239985,0.5562421734111842,0.8908266367572168,0.6961331550803671,0.4487495368686161,0.3528470056688237,0.7420229124755373,0.5777270633647533
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,5,1.0,0.7754527725997482,0.7117660121462571,0.9727881215979461,0.7850046880849058,0.5955825662162667,1.0,0.0,0.22318567230811687,0.2695881836778205
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,6,0.809548640583432,0.341628650103615,0.8870564078888764,0.1887311950367473,0.04456102986630295,0.07698853846241116,0.08757089048037237,0.31739163568522344,0.1609249571804715,0.6648959762117995
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,7,0.5870381197727244,0.9971365545072988,0.8692499237309732,0.5404885427856464,0.889082183747341,0.45669781202007503,0.7553362222436426,0.7619412088001425,0.5139472941186155,0.016360649492552233
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,8,0.024452873992493962,0.4121393627450659,6.951115884324943e-05,0.959201601625328,0.8100734019025836,0.30463466388641447,0.6226644439891631,0.17555436888697729,0.9114766957096819,0.5063325433298205
003bcd0a-c451-43a1-bd1e-77851ceeba0f,EnhancedHybridDEPSO,9,0.3866777100447509,0.2631875567649382,0.018599340143426256,0.5442878920979513,0.8987749818283893,0.32962364885140477,0.20944029287631574,1.0,0.7662812002482328,0.5877438508667508
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,0,0.2854352456087407,0.0,1.0,0.0334146353906819,0.9252630306112515,0.0,0.9447303431584065,1.0,0.09333563059353,0.1530672728153682
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,10,0.6318280954679153,0.9359460054985959,1.0,0.0,0.0,0.0,1.0,0.0,0.7125591226125274,0.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,11,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.063270592352552
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,12,0.7979789185596263,1.0,0.0,0.1866504894519233,0.0,0.5199330849244886,0.0,0.4036758227161642,1.0,1.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,13,0.0,1.0,0.053825411484614616,0.0,0.0,1.0,0.0,0.9143835242432586,0.35000390738396936,0.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,14,1.0,0.0,1.0,0.6384256337852185,0.10987212622103576,0.4219642846934486,0.0,0.4488675164198903,0.08757739421611177,1.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,15,0.5508948119990983,0.27629768196718857,0.8848921941755901,0.510733688880823,1.0,1.0,0.3168963152679471,0.976636734919538,0.0,0.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,16,0.5397201634659747,1.0,0.33742066115014774,1.0,0.35072390606924597,1.0,0.4018261165887762,0.0,0.1434523319108632,0.9045011415157345
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,17,0.4285057558338546,1.0,0.0,0.44746108515234073,0.7713559778618624,0.6031392529376357,0.9939684002773296,0.13331615119813395,0.28915340952429325,1.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,18,0.0,1.0,0.7391573746255493,1.0,0.6241411729875447,1.0,0.0,0.0,0.0,1.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,19,0.8339801973159281,1.0,1.0,0.028814472431924365,0.0,1.0,0.3882056526276149,0.0,0.8447415182205413,1.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,2,0.0,0.23389796387847656,1.0,0.0,0.0,0.5682190266116205,1.0,1.0,0.6417328879351925,0.07769624590063137
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,20,0.46780635041257757,0.2166595604165087,0.03377150031591436,0.3466306345252306,0.8397743580634828,0.47261654892405214,0.3666032011725421,0.3174049074776918,0.17172354986174365,0.33719127706180807
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,21,0.0,0.0,0.0,0.8125829187397547,1.0,0.0,1.0,0.0,1.0,0.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,22,0.3238368114528598,0.6920298921817408,0.6738548879494203,0.4626567828934678,0.011057206088233129,0.7604160891076248,0.954132422015517,0.11133696067844145,0.9145623904353776,0.09355363351454027
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,23,0.0,1.0,1.0,0.0,0.8443041018565771,0.10098574884605827,1.0,0.6145295119436945,1.0,1.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,24,0.2144155804337529,1.0,0.3502124814984532,0.22566558805646708,0.0034919239811481706,0.11977877646578972,0.322145309326575,0.0,0.0,0.1331634415841136
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,25,0.3631546464485011,0.0,0.0,1.0,1.0,0.15308626736911946,0.07793631582544636,0.0,0.0,0.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,26,0.16283915727076234,0.4754928032353053,0.0,0.9281903060694859,0.0,1.0,0.013417071900928501,0.0,0.0,1.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,27,0.1408075461803659,0.0,0.5952078439001566,0.9973097734902818,0.252427639268061,1.0,0.0,1.0,0.0,0.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,28,0.0,0.5387497828646992,0.8612633605321331,0.004211374563726111,0.0,0.0,0.9915605462561574,0.03856910169570815,0.6700472130726677,0.7581922160568593
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,29,0.6791477762212764,0.0,1.0,0.5087649675681902,0.5115377267190379,1.0,0.0,0.0,0.0,1.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,3,1.0,0.7081223174457423,0.7269745980668989,0.0,0.8497329992332099,0.58582769071242,1.0,1.0,1.0,0.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,4,0.0,0.979601865986756,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,5,0.7470566860045789,0.0,0.6648622715313017,0.7099523547967208,0.0,0.3668928045302786,0.22048233995740063,0.008372789804346248,1.0,0.5597407131667294
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,6,0.809548640583432,0.341628650103615,0.8870564078888764,0.1887311950367473,0.04456102986630295,0.07698853846241116,0.08757089048037237,0.31739163568522344,0.1609249571804715,0.6648959762117995
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,7,0.0,1.0,0.0,0.582391681637367,1.0,0.0,0.0,0.0,0.0,0.0
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,8,1.0,0.9976080366792666,0.7066069422457216,1.0,0.5915524681464355,0.2494060189437416,0.6820263693023746,0.0,0.9192715801583904,0.5262081355911377
003f69ff-e5ee-49f3-95d6-a6f7a0cb0b97,AdaptiveHybridPSO_GA,9,0.0,0.05923196570589215,1.0,1.0,0.0,0.3502678263610116,0.32194036809063287,1.0,1.0,0.0
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,0,0.5941545236936587,0.7924088933917317,0.2636273674190006,0.5225577792638334,0.02790020973787205,1.0,0.8370649949769113,0.0,0.15270445876672592,0.45766877618961094
