id,name,bias_detected,bias_class,rejection_count,status
42e4e620-f32a-46a0-9bfb-36f5adaf4826,HybridPSODE,False,none,0,ok
8560b321-8f1d-4a1c-b07b-e540644a318b,HybridPSODE,False,none,0,ok
004530ac-0620-474d-876a-cc9f02116aef,HybridPSODE,False,none,0,ok
a50a2979-5995-401b-bf07-1f195833c994,HybridPSODE,False,none,0,ok
d7facc5e-a102-4590-bce1-0c543ec22c3d,HybridPSODE,False,none,0,ok
a8327033-2866-452b-a0e8-4943ac9c76c7,HybridPSODE,False,none,0,ok
5ab6f9a7-c465-4982-9fa5-3874725a322b,HybridPSODE,False,none,0,ok
510dcb70-d171-4e00-967c-6bbcbb83ab4e,HybridPSODE,False,none,0,ok
f3fec1f1-b6c4-45fd-9f68-6627b3bbc09d,HybridPSODE,False,none,0,ok
e5f00906-d33b-414f-8836-17bc24ddd8db,HybridPSODE,False,none,0,ok
f8cac418-f780-4184-9918-2bd4e5c1fe51,HybridPSODE,False,none,0,ok
afb7a790-e16e-4977-afd1-09567b01d16d,HybridPSODE,False,none,0,ok
ac2c7a06-485f-4c76-b7e8-009394b4451e,HybridPSODE,False,none,0,ok
474a1b21-51ce-448e-a1da-b5dc38db0fe9,HybridPSODE,False,none,0,ok
90ec0156-328b-49a5-8fe3-a15eea223d21,HybridPSODE,False,none,0,ok
b048a5e5-6edd-4d6d-94c3-a64833da2a1a,HybridPSODE,False,none,0,ok
ec5ca183-5f2d-4d29-ad1c-e7dcdd17af10,HybridPSODE,False,none,0,ok
0d18523f-6565-4c2c-8e01-313a448147de,HybridPSODE,False,none,0,ok
22f4dbe0-ebf3-4ace-9842-dae6a374e5b9,HybridPSODE,False,none,0,ok
0adb6c4e-fc4c-44c4-99a5-988e286d5d00,HybridPSODE,False,none,0,ok
63c67837-9d2d-4da5-b272-49f720ba7305,HybridPSODE,False,none,0,ok
f103f161-2e87-4f78-960f-323e67f3a821,HybridPSODE,False,none,0,ok
0231a722-15e1-44db-b653-4ff2360d89d4,HybridPSODE,False,none,0,ok
d7d7b755-5f12-4a5c-b7fa-b4a5319d294a,HybridPSODE,False,none,0,ok
f1fecc8d-d0b4-4af1-82a6-90f8cde4a74e,HybridPSODE,False,none,0,ok
c974acca-1477-4b6f-824b-b0dd1d8af9e8,HybridPSODE,False,none,0,ok
f3056d22-2a9c-4238-b128-e431751c5efd,HybridPSODE,False,none,0,ok
4583361b-dfe7-477a-8d4e-dcd36f82d040,HybridPSODE,False,none,0,ok
05227aa8-fbfc-47c9-ba7c-375bcba464c3,HybridPSODE,False,none,0,ok
4defe8aa-795b-4c3b-adaf-45bfc8eccb33,HybridPSODE,False,none,0,ok
2ce848e9-42ef-43ca-b853-b3105b69a8c8,HybridPSODE,False,none,0,ok
d3604ea8-8f46-45bb-a491-53c419c6da64,HybridPSODE,False,none,0,ok
3ab84b5a-7bd0-42f7-b9c3-c7c69e6b55df,HybridPSODE,False,none,0,ok
5ceaf4c6-87b2-4023-837e-bd5d29422a34,HybridPSODE,False,none,0,ok
929a2d00-7a21-48e5-bfcf-cc9deb9cf4b3,HybridPSODE,False,none,0,ok
743c87bf-18d4-49ff-87b6-0fcea9c86d6c,HybridPSODE,False,none,0,ok
de43d584-be55-4e68-acf2-ead0a40fedd7,HybridPSODE,False,none,0,ok
de013f74-a0d8-4071-b28b-cd16f8509cf4,HybridPSODE,False,none,0,ok
861a1a70-0f73-4a0d-820b-29ecce46ef2c,HybridPSODE,False,none,0,ok
3797d2d1-d339-42d7-a036-f0030663f8bb,HybridPSODE,False,none,0,ok
f8c16afd-7d11-4e22-9de9-340929e89792,HybridPSODE,False,none,0,ok
4b7c8618-1591-40e0-ba51-382a57dd1d97,HybridPSODE,False,none,0,ok
0589bdc9-4ce6-469c-94a5-7d41e5ec061c,HybridPSODE,False,none,0,ok
1c9954c6-1ccd-42a5-8ce6-2bea2f5c854d,HybridPSODE,False,none,0,ok
70797634-5d6b-464a-9734-3a501eb7dc77,HybridPSODE,True,Center,66,ok
00bd4e88-c73d-4646-8355-d0a92380c7f8,HybridPSODE,False,none,0,ok
0f29846f-08e0-42cc-9c62-2894639032c2,HybridPSODE,False,none,0,ok
f76fb690-5e10-47b0-a73d-737b60091c3c,HybridPSODE,False,none,0,ok
4bfb8ca2-8fcc-4f83-8531-ffc9a15410d8,HybridPSODE,False,none,0,ok
5ec7c40a-9f73-420f-873f-080d5392e518,ProbabilisticSwarmOptimizer,False,none,0,ok
59111d9d-edca-4538-8a94-ad30aa727ea2,ProbabilisticSwarmOptimizer,False,none,0,ok
b2f791d9-eca8-4013-8dc8-61f2d831c735,ProbabilisticSwarmOptimizer,False,none,0,ok
cf99eebe-c472-4af7-b824-b495db538d59,ProbabilisticSwarmOptimizer,False,none,0,ok
fab59b67-b42f-4b80-b928-3bafb509500e,HybridPSODE,False,none,0,ok
221bf2da-115d-4e91-aeb8-047eaff57d5a,HybridPSODE,False,none,0,ok
1efa1637-3fcb-49bd-8b73-c78e0eeb498f,ProbabilisticSwarmOptimizer,False,none,0,ok
6353cee3-6ac8-4aea-8b80-6dadf9f6b61c,HybridPSODE,False,none,0,ok
3d76ec3e-d24b-4252-b922-6b03041bf2a5,ProbabilisticSwarmOptimizer,False,none,0,ok
cca6ec03-3583-4691-8f78-23e785efe56c,ProbabilisticSwarmOptimizer,False,none,0,ok
c0d2b5e6-8b73-4c31-9ae5-aec55ceb9066,ProbabilisticSwarmOptimizer,False,none,0,ok
79ef240e-673c-469d-b5cd-db950e36b0b4,ProbabilisticSwarmOptimizer,False,none,0,ok
c366117a-b543-4008-bb52-8f1c8990b7a2,ProbabilisticSwarmOptimizer,False,none,0,ok
1df3acf8-3af2-4f15-b279-d6a6eb337a8e,ProbabilisticSwarmOptimizer,False,none,0,ok
e43700a7-cebc-4cd3-8c82-ff0f1f4de5b2,ProbabilisticSwarmOptimizer,False,none,0,ok
60ac0dcf-3cd5-4b2f-bbce-a2db81790d83,ProbabilisticSwarmOptimizer,False,none,0,ok
787b75f3-5e67-48e1-96a0-172862b32e65,ProbabilisticSwarmOptimizer,False,none,0,ok
f9b7aa50-3d81-42e0-b766-593a0780b9f9,ProbabilisticSwarmOptimizer,False,none,0,ok
c4a1caa8-8eed-46a9-9e7d-0376b4b7d0a3,ProbabilisticSwarmOptimizer,False,none,0,ok
da319396-bebc-4d45-9e14-956da00c119e,ProbabilisticSwarmOptimizer,False,none,0,ok
69af1cb4-ec60-4d18-9e73-bf04ff2b2112,ProbabilisticSwarmOptimizer,False,none,0,ok
7388c4ce-2ede-498d-ade7-045041a0f3cd,ProbabilisticSwarmOptimizer,False,none,0,ok
3bf75826-7df3-42b5-9e2a-e7b121f43e5a,ProbabilisticSwarmOptimizer,False,none,0,ok
5acc38f8-1b68-47b2-9a4d-4f01eb407726,ProbabilisticSwarmOptimizer,False,none,0,ok
8ec309e0-565a-47d0-b6af-5deff79f6bf9,ProbabilisticSwarmOptimizer,False,none,0,ok
55c6866a-6d08-4131-b7b2-1402b89ad7ec,ProbabilisticSwarmOptimizer,False,none,0,ok
7b0ba577-6711-4c56-ab25-667b9fabe6b1,ProbabilisticSwarmOptimizer,False,none,0,ok
164f78a4-085a-4b1f-9847-a6a6a3bc29eb,ProbabilisticSwarmOptimizer,False,none,0,ok
550143b9-1c0e-4283-958b-33519816b34b,ProbabilisticSwarmOptimizer,False,none,0,ok
bc2be867-bdfa-4c9b-baac-80d6504f9ef5,ProbabilisticSwarmOptimizer,False,none,0,ok
e4415519-922d-43a2-8cb4-747712854faa,ProbabilisticSwarmOptimizer,False,none,0,ok
31599934-a139-4e69-a3fb-4a54642dd730,ProbabilisticSwarmOptimizer,False,none,0,ok
9b2f5890-37b6-4f85-9266-3af49227b4f5,ProbabilisticSwarmOptimizer,False,none,0,ok
39a90f52-244a-4411-8a20-83198489ea8c,ProbabilisticSwarmOptimizer,False,none,0,ok
ed858111-1730-469d-81fc-506069a52a4d,ProbabilisticSwarmOptimizer,False,none,0,ok
f911b537-a702-4905-b088-538f305fb079,ProbabilisticSwarmOptimizer,False,none,0,ok
27d970a4-3dac-4f34-9e51-56dc38f921d2,ProbabilisticSwarmOptimizer,False,none,0,ok
889be46a-5740-4e0f-aebc-16e4b1dd0078,ProbabilisticSwarmOptimizer,False,none,0,ok
b84292d1-de8a-45d2-8ac0-7773f4ece454,ProbabilisticSwarmOptimizer,False,none,0,ok
f435bac2-3f07-444f-9c5e-b3a22d112be7,ProbabilisticSwarmOptimizer,False,none,0,ok
08b7aa19-aac2-4655-8cf0-ba726aa9bc88,ProbabilisticSwarmOptimizer,False,none,0,ok
d9bda000-7c00-4fb3-9bbc-22d87cf719d6,ProbabilisticSwarmOptimizer,False,none,0,ok
aca8226f-6940-47da-9e78-fcc5631dfbca,ProbabilisticSwarmOptimizer,False,none,0,ok
8f709d38-58e2-41ab-93fe-dd56eea649b4,ProbabilisticSwarmOptimizer,False,none,0,ok
0173f71a-a297-4aa9-bf84-e2abc0e52ed3,ProbabilisticSwarmOptimizer,False,none,0,ok
e4be5ab6-6c20-4d89-8530-51da0139a544,ProbabilisticSwarmOptimizer,False,none,0,ok
11772dfd-53d9-49e4-9086-09a21c6ac632,ProbabilisticSwarmOptimizer,False,none,0,ok
2d74e5d3-3285-4124-af04-18939f626ee2,ProbabilisticSwarmOptimizer,False,none,0,ok
e35414e9-734c-42f8-b922-2ddea2908ba1,ProbabilisticSwarmOptimizer,False,none,0,ok
f55ee884-7535-4d7f-a6f9-07392efd85a1,ProbabilisticSwarmOptimizer,False,none,0,ok
d89c6d3c-9d47-46d9-b495-a596d8abf354,ProbabilisticSwarmOptimizer,False,none,0,ok
51803f46-4be0-4128-8cfa-7b2f16c79db4,ProbabilisticSwarmOptimizer,False,none,0,ok
2dca1e2d-fa1c-4e85-9f61-cdf06513c7eb,ProbabilisticSwarmOptimizer,False,none,0,ok
d1f8809e-fa46-4a34-ae42-ef5babb2bc50,ProbabilisticSwarmOptimizer,False,none,0,ok
6bb63e17-0d4f-4173-a8d0-445505f938a7,ProbabilisticSwarmOptimizer,False,none,0,ok
1eca67df-17cd-4530-b23b-fd16381094de,ProbabilisticSwarmOptimizer,False,none,0,ok
f6637163-cfe9-4745-ab37-6f71191a6224,ProbabilisticSwarmOptimizer,False,none,0,ok
9b63e781-26e7-418d-b657-79cd47e356de,ProbabilisticSwarmOptimizer,False,none,0,ok
da147cbc-96f8-4550-9ce3-a5a58c0108a7,ProbabilisticSwarmOptimizer,False,none,0,ok
98105b64-4c09-46a5-ba21-51ac4c75c0ec,ProbabilisticSwarmOptimizer,False,none,0,ok
81127923-43be-44f6-9c21-927e41b38c55,ProbabilisticSwarmOptimizer,False,none,0,ok
8f201350-072f-41eb-87ff-35547bd95b77,ProbabilisticSwarmOptimizer,False,none,0,ok
012d3e9e-c43f-4858-9328-18b57e9cb9bd,ProbabilisticSwarmOptimizer,False,none,0,ok
1386a6d9-bf2d-40cf-ab84-1dbceb159c76,ProbabilisticSwarmOptimizer,False,none,0,ok
582d9269-a14d-4295-8b6d-0c46aa899d07,ProbabilisticSwarmOptimizer,False,none,0,ok
78dc8c7c-182d-46af-92b8-ccd56b99998e,ProbabilisticSwarmOptimizer,False,none,0,ok
8ed61519-a8e8-41da-8e08-0bf63680e1bb,ProbabilisticSwarmOptimizer,False,none,0,ok
ac84aa7c-6731-47ba-ab56-f1cf72263b42,ProbabilisticSwarmOptimizer,False,none,0,ok
0323ca20-93cf-4417-b24d-0ab68cfa0ebe,ProbabilisticSwarmOptimizer,False,none,0,ok
70d13795-ef59-4fcc-8a61-99249c0ada6e,ProbabilisticSwarmOptimizer,False,none,0,ok
fcbc644b-8cc6-4417-96f3-1d3950dc3963,ProbabilisticSwarmOptimizer,False,none,0,ok
20de0db0-b495-40bf-af6a-66f5a8c1c748,ProbabilisticSwarmOptimizer,False,none,0,ok
73c88b18-5db0-40ad-8398-e1c9cadf3364,ProbabilisticSwarmOptimizer,False,none,0,ok
61c26202-a31c-4d92-bf13-60cf5a317a70,ProbabilisticSwarmOptimizer,False,none,0,ok
e1e048f8-ed38-41a6-9a46-2486654eb68d,ProbabilisticSwarmOptimizer,False,none,0,ok
206cb149-ab69-46d3-812c-4f32f1ed8200,ProbabilisticSwarmOptimizer,False,none,0,ok
4c15f86d-f173-4872-910e-671e8bb09f45,ProbabilisticSwarmOptimizer,False,none,0,ok
2a10232d-0395-4537-9de6-b9ef43c28f87,ProbabilisticSwarmOptimizer,False,none,0,ok
c94656a0-a4d7-468d-a901-ffe9c5495063,ProbabilisticSwarmOptimizer,False,none,0,ok
8d8911b7-c305-477c-8b01-a94c7aedd9e9,ProbabilisticSwarmOptimizer,False,none,0,ok
838da829-50b3-4c85-a6f2-696c5e5d0e84,ProbabilisticSwarmOptimizer,False,none,0,ok
4fec650f-e201-432e-91ab-569220597905,ProbabilisticSwarmOptimizer,False,none,0,ok
ec754a3b-13c9-470a-92be-30e7e584d432,ProbabilisticSwarmOptimizer,False,none,0,ok
ac11e54a-0f84-4c88-b0f1-be19b94b084d,ProbabilisticSwarmOptimizer,False,none,0,ok
52e8d009-0567-471d-8ff4-298f6bb919dd,PSODEOptimizer,False,none,,ok
63fd9189-8423-40b5-a00a-e01020c1bb9b,PSODEOptimizer,False,none,,ok
1dafaa89-a2e9-41a7-9c1f-af8d1b045e55,PSODEOptimizer,False,none,,ok
d8ec1b8a-1968-4dd3-9995-868a0bbba371,PSODEOptimizer,False,none,,ok
71cd5bc2-2911-4ba4-8efc-e5213ac83c2f,PSODEOptimizer,False,none,,ok
fcdc43ea-a111-4aed-98a7-2bf277674b3d,PSODEOptimizer,True,Discretization,21,ok
754b73e0-cd86-479d-847c-bede09b08b65,PSODEOptimizer,True,Discretization,21,ok
aaf21071-7ade-4859-854f-cc6e41b1e684,PSODEOptimizer,False,none,,ok
b91fe5be-75dc-41d5-bab3-e603db9f8200,PSODEOptimizer,True,Discretization,22,ok
d1b78490-a8ed-42be-89c4-5d8c3ab721f4,PSODEOptimizer,False,none,,ok
df914c5b-e652-45cd-ba66-c3a38f8aac25,PSODEOptimizer,False,none,,ok
ad6c334a-5a5a-47a2-b578-cf11c854b31d,PSODEOptimizer,True,Discretization,21,ok
f38093c7-9080-4d28-8f47-06d79b1b3448,PSODEOptimizer,True,Discretization,21,ok
c3455235-b436-435f-8051-1a06b97c886b,PSODEOptimizer,True,Discretization,21,ok
a0d50611-5db0-4178-a068-4287a9071533,PSODEOptimizer,True,Discretization,21,ok
244d55be-e8b8-4e9f-9e17-e6bba81b6a2a,PSODEOptimizer,False,none,,ok
25beab1a-7ecb-4643-872c-27fa1ba8b8d9,PSODEOptimizer,True,Discretization,10,ok
baae1b73-bbdd-46cf-9159-d562a07b0a46,PSODEOptimizer,False,none,,ok
b5cd34c1-1aa8-4b3f-9487-f066c5cc395a,PSODEOptimizer,True,Discretization,15,ok
9efd43af-22e0-4c76-8d2a-bd31164d6170,PSODEOptimizer,True,Discretization,15,ok
6456ea07-3f48-4946-b7df-b9a2e82e9e83,PSODEOptimizer,False,none,,ok
369899ce-f696-4b98-b57e-32cd7817a175,PSODEOptimizer,True,Discretization,15,ok
f47334bd-ddf6-4ffa-8a8d-23404c6f4446,PSODEOptimizer,True,Discretization,15,ok
46babf2e-c389-4bc6-a074-ff1fc5afdb54,PSODEOptimizer,True,Discretization,16,ok
52435cec-45f7-4097-b246-a1878067dc3b,PSODEOptimizer,True,Discretization,16,ok
5fb17cfa-85dd-43b8-9436-e38d8d2701c3,PSODEOptimizer,True,Discretization,15,ok
187be94c-21eb-4e5e-ae51-cb7cf1ed2bb9,PSODEOptimizer,False,none,,ok
817271d0-bce6-43a0-b517-1ea6737145d6,PSODEOptimizer,False,none,0,ok
c931e5bf-5236-4612-a4c2-f6db20435362,PSODEOptimizer,False,none,0,ok
d496b927-839e-425f-bb45-45fd1da5e8c6,PSODEOptimizer,False,none,0,ok
69a5bbc7-7db1-4709-847c-2d85cf1ca445,PSODEOptimizer,False,none,0,ok
eae2a939-2aa9-4d7d-b9d2-9038d3becda4,PSODEOptimizer,False,none,0,ok
7099dd11-a02a-4390-aed1-e15a22118f13,PSODEOptimizer,False,none,0,ok
8c379d8b-689d-4f05-b6ea-83050288b073,PSODEOptimizer,False,none,0,ok
f277fa78-d824-49ef-95f7-5e2bc7a52b1e,PSODEOptimizer,False,none,0,ok
86e1fc25-f94f-466f-875f-39068d5e6190,PSODEOptimizer,False,none,0,ok
78dabf51-2b8e-429a-a458-d4cb49a188f5,PSODEOptimizer,False,none,0,ok
4cf64321-482a-4e82-8f1e-43200097cd82,PSODEOptimizer,False,none,0,ok
83ea23b3-c644-4b25-ab1a-087772473b3e,PSODEOptimizer,False,none,0,ok
d6a98865-d987-4ac8-9c7b-b47ac0c3c1b7,PSODEOptimizer,False,none,0,ok
6c6a2049-be6a-428a-8d28-d030990122d8,PSODEOptimizer,False,none,0,ok
e9f94225-743a-40d7-9d35-33b66453e528,PSODEOptimizer,False,none,0,ok
60523c78-2566-4fe0-b24a-1d3849718559,PSODEOptimizer,False,none,0,ok
579288e0-f225-48f1-9150-9c72923341d6,PSODEOptimizer,False,none,0,ok
36d4229d-1b8a-48f8-8528-ad7c240a492e,PSODEOptimizer,False,none,,ok
833e5b19-874c-403c-a8fb-1760556e2eff,PSODEOptimizer,True,Discretization,15,ok
c6452feb-76d7-4af2-adbf-c4b6b53c60e8,PSODEOptimizer,False,none,0,ok
14fe04e9-067a-4c0d-9c43-31fa183c6b0f,PSODEOptimizer,False,none,0,ok
3a4ee92e-bd32-4727-9514-fad878ed5180,PSODEOptimizer,False,none,0,ok
79807076-ab46-4185-8050-e07b7ee19b78,PSODEOptimizer,False,none,0,ok
3dfe9a0e-7d22-4068-9965-84269733c7a2,PSODEOptimizer,False,none,0,ok
c550dd8a-3b21-4b4f-8d93-4e030bf6f647,PSODEOptimizer,False,none,0,ok
46c3d907-95ed-4342-acda-29fbd3a67486,PSODEOptimizer,False,none,0,ok
788c565d-2a13-4b9d-a236-de35c5cfed90,PSODEOptimizer,False,none,0,ok
55c88259-5638-4f06-b40d-106b9226d97a,PSODEOptimizer,False,none,0,ok
4f833de7-d8bf-453d-bec4-4e55d2e9baf8,PSODEOptimizer,False,none,0,ok
1da5b878-002f-48d6-9177-afb4fc756e03,PSODEOptimizer,False,none,0,ok
9f7b27f2-8d2c-451e-a7f7-a29a3fa61483,PSODEOptimizer,False,none,0,ok
91115adf-3de0-4e76-a2fa-4732224283d8,PSODEOptimizer,False,none,0,ok
b2d704e5-9c0b-45b5-b87a-9a502297b5f4,PSODEOptimizer,False,none,0,ok
aebb21be-1188-4c6f-b29f-36f413a081c8,PSODEOptimizer,False,none,0,ok
39b8a405-06a8-4ae7-a62f-1ec257e7993e,PSODEOptimizer,False,none,0,ok
31fb2e9e-e1b4-4efe-9418-14307ffad6ce,PSODEOptimizer,False,none,0,ok
d71aa0ef-deea-464e-957f-0e746ba2c73d,PSODEOptimizer,False,none,0,ok
57b7f4a8-b120-427c-a3f4-dc347dc243c8,PSODEOptimizer,False,none,0,ok
143757a0-93a3-4290-b9ed-0fdc4adcc4b9,PSODEOptimizer,False,none,0,ok
8e8c0627-bd5d-4e41-8844-158439ffa97d,PSODEOptimizer,False,none,0,ok
fd9932cd-7348-43b5-8c0e-62f64603996a,PSODEOptimizer,False,none,0,ok
cd545a7e-976a-4811-8a79-5dab580be6f2,PSODEOptimizer,False,none,0,ok
e6b1889e-2b64-436a-9a54-d615d2c53a9a,PSODEOptimizer,False,none,0,ok
7f95c3ed-9ed4-4d19-aa61-cdb3be2ab5b2,PSODEOptimizer,False,none,0,ok
c345c539-cc60-4c9c-a35d-4caef72681ac,PSODEOptimizer,False,none,0,ok
dfc81983-be2a-4950-9087-9c670f99a6e4,PSODEOptimizer,False,none,0,ok
18a2d2b3-51eb-44d4-9d3e-71402410abc6,PSODEOptimizer,False,none,0,ok
2109a640-459a-4682-8110-bfa4b7461c05,PSODEOptimizer,False,none,0,ok
876b207a-94ae-4bd7-ab2c-fd49eeff74a1,PSODEOptimizer,False,none,0,ok
cdc0e42e-65b8-4c56-9ee8-92f67f0ba91c,PSODEOptimizer,False,none,0,ok
65726fcf-9cf5-4200-9f75-435bb81f0591,PSODEOptimizer,False,none,0,ok
22f97943-5e8d-4105-bb90-cad2bf8a2b8d,PSODEOptimizer,False,none,0,ok
81d8b633-59c3-4912-b849-c6c963e345ed,PSODEOptimizer,False,none,,ok
e23a5584-2977-4f6c-807f-f5274c5daebf,PSODEOptimizer,False,none,0,ok
0707e3bd-70e0-4c94-8ee2-26dff4c7fe2b,PSODEOptimizer,False,none,0,ok
b2144789-fc29-442b-a8f2-522e88fb19ea,PSODEOptimizer,False,none,0,ok
ddfa0f2f-4d54-4590-8250-c35b8fad8a46,PSODEOptimizer,False,none,0,ok
ae49878b-e2df-4f98-8d0a-e1f3e2118efe,PSODEOptimizer,False,none,0,ok
6e3a0660-6710-4afe-aa70-a762ba3815d1,PSODEOptimizer,False,none,0,ok
d0d12683-e835-49d4-a88b-f58d8397f808,PSODEOptimizer,False,none,0,ok
4246d9e5-0000-4069-b260-910e4daf4825,PSODEOptimizer,False,none,0,ok
c0a87ca2-1ff8-4983-8f25-320e381fe310,PSODEOptimizer,False,none,0,ok
2440de4e-becf-4c27-83ed-7dbac12254eb,PSODEOptimizer,False,none,0,ok
68e5a71f-9aa2-4d5f-955a-6be924cf96f4,PSODEOptimizer,False,none,0,ok
c5dbab23-fa90-49fb-814d-350c6b533c59,PSODEOptimizer,False,none,0,ok
e09cac76-7408-4eb0-8a8d-e26197c85e04,PSODEOptimizer,False,none,0,ok
c428a0c6-da17-4389-8d72-42c3638c4d8f,PSODEOptimizer,False,none,0,ok
7ff4f7bf-3225-48e3-bcf6-893edc53c0d7,PSODEOptimizer,False,none,0,ok
bfc19cc8-6ae5-4b0c-9b22-5875128ab0b5,PSODEOptimizer,False,none,0,ok
5a7be9fe-a107-49c1-b533-68f6173a5c4e,PSODEOptimizer,False,none,0,ok
1807796c-fdb5-4db7-8b6a-6240a1bec863,PSODEOptimizer,False,none,0,ok
e7535d44-fb59-4c6a-a330-cf3487fcd57e,AdaptiveSwarmGradientDescent,False,none,0,ok
29e94573-553e-45e1-af2f-c9678ae1b024,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
1e6923ee-7858-4944-a591-ae257783d78b,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
804b2c80-b5c7-4225-b11c-6422fcce62be,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
41c5875f-384a-4b5c-b336-5199b66b0d2e,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
83ee1f37-1e42-4fdd-b98e-cb4a9693624a,EnhancedStochasticSwarmDescent,False,none,0,ok
7b85912c-21f7-4754-8092-a83aaab16e96,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
a97c84c0-10f2-455a-8082-f6837d0f8e59,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
f1c86716-d4a5-4cac-befc-66eaa905fde9,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
3798ce98-d9ca-46df-8faf-fea540eca124,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
415ce9da-e874-4a47-aba7-a12d8e876531,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
feadc10a-c86b-49eb-bbc0-ee4e0b48dcb4,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
bb4a46cc-f825-45a2-a161-6a878526ef87,HybridQuantumInspiredSwarm,False,none,0,ok
489120ca-a7bb-45cc-a5db-c35b70a962b5,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
5818810d-860e-4693-848a-22fcf06d45ad,QuantumInspiredEnhancedSwarmDescent,False,none,0,ok
8afc183d-3f88-4228-a343-547cb08cf6eb,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
078c410e-d545-4247-bd4f-60bee331e4c2,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
a3b92867-e3f0-4647-8830-93e5a6680d77,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
ce4fc99a-9227-4321-8084-89e82d66d625,QuantumInspiredAdaptiveSwarm,False,none,0,ok
ac3401d3-7b5b-4ed2-8526-e228e5652451,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
c0ad0c48-5eea-49cc-99a7-f2ba8d4ba4b1,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
86abbff2-5fab-43bd-89ce-ace39c9358be,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
b1dbfc78-d83e-4fd4-baa8-6dfbb921238e,EnhancedAdaptiveSwarmGradientDescent,False,none,0,ok
